data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7157119,231,ETH5607,5607,1-Jul-20,2020,1,Battles,Armed clash,Qeerroo Youth Militia,,3,Police Forces of Ethiopia (2018-),,1,13,Eastern Africa,Ethiopia,Oromia,Arsi,Dodola,Dodola,6.9833,39.1833,1,Borkena Ethiopian News,National,"On 1 July 2020, Qeerroo youth militia clashed with police, burning Amhara-owned businesses and beating several ethnic Amhara in the town of Dodola. Police intervened, killing an unspecified number of youths. Unknown fatalities coded as 3.",3,1594671459,ETH
7157130,231,ETH5610,5610,1-Jul-20,2020,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Police Forces of Ethiopia (2018-),,1,16,Eastern Africa,Ethiopia,Oromia,East Wellega,Guto Gida,Nekemt,9.0833,36.55,1,HRW,Other,"On 1 July 2020, security forces opened fire on protesters in Neqemt, demonstrating in the aftermath of the killing of a popular Oromo musician. 3 protesters were killed and several more injured. [size=at least several]",3,1594671459,ETH
7157141,231,ETH5609,5609,1-Jul-20,2020,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Police Forces of Ethiopia (2018-),,1,16,Eastern Africa,Ethiopia,Oromia,Arsi,Hitosa,Iteya,8.1333,39.2333,1,Oromiya Media Network,International,"On 1 July 2020, an unknown number of protesters were killed when security forces opened fire on demonstrators in Iteya (Oromia), protesting in the aftermath of the killing of a popular Oromo musician. At least 70 were confirmed injured in the attack. Unknown fatalities coded as 3. [size=at least 70]",3,1594671459,ETH
7210008,231,ETH5595,5595,30-Jun-20,2020,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Police Forces of Ethiopia (2018-),,1,16,Eastern Africa,Ethiopia,Oromia,West Shewa,Ambo Zuria,Ambo,8.9833,37.85,1,Addis Standard; AFP,National-International,"On 30 June 2020, federal police in Ambo city (Oromia) fired live rounds into crowds of demonstrators. Figures from a local hospital indicate at least 9 fatalities occurred as a result of the event, with 10 additional wounded in critical condition. Demonstrators demanded that the body of a popular Oromo musician, killed the day before, be buried in the capital city of Addis Ababa. [size=at least 19]",9,1600121116,ETH
7157107,231,ETH5598,5598,30-Jun-20,2020,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Police Forces of Ethiopia (2018-),,1,16,Eastern Africa,Ethiopia,Oromia,West Harerghe,Mieso,Chiro,9.0833,40.8667,1,Addis Standard,National,"On 30 June 2020, at least 2 protesters were killed by federal police in Chiro town, Oromia region, following the death of a popular Oromo musician. Additional details around the deaths of the protesters are unknown. [size=no report]",2,1594671459,ETH
7157112,231,ETH5599,5599,30-Jun-20,2020,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Addis Ababa,Addis Ababa,Gulele,Gullele,9.057,38.756,1,AFP,International,"On 30 June 2020, demonstrators gathered to protest outside of the US embassy (Gullele, Addis Ababa) during unrest over the killing of a popular Oromo artist. [size=no report]",0,1594671459,ETH
7153059,231,ETH5601,5601,30-Jun-20,2020,1,Battles,Armed clash,Police Forces of Ethiopia (2018-) Liyu Police,,1,Police Forces of Ethiopia (2018-) Oromia State Police,,1,11,Eastern Africa,Ethiopia,Addis Ababa,Addis Ababa,Addis Ababa,Meskel Square,9.0103,38.7611,1,BBC News; Addis Standard,National-International,"On 30 June 2020, Oromia regional state police clashed with federal Liyu (special) forces in the Oromo Cultural center in Addis Ababa as the latter attempted to arrest several Oromo opposition members. The standoff ended when members of the Oromo Federal Congress and owners of the Oromia Media Network were taken into custody. One Liyu police officer was killed in the incident.",1,1594063538,ETH
7153060,231,ETH5602,5602,30-Jun-20,2020,1,Protests,Excessive force against protesters,Protesters (Ethiopia),,6,Police Forces of Ethiopia (2018-),,1,16,Eastern Africa,Ethiopia,Oromia,East Shewa,Adama,Nazreth,8.55,39.267,2,Addis Standard; Oromiya Media Network,National-International,"On 30 June 2020, at least 5 demonstrators were killed and 75 injured by federal police in Adama city (Nazreth), Oromia region, following the death of a popular Oromo musician. An additional 4 bodies were received by the hospital in Adama on the same day. Fatalities coded as 9. [size=at least 80]",9,1594063538,ETH
7153636,231,ETH5592,5592,23-Jun-20,2020,1,Battles,Armed clash,Unidentified Armed Group (Ethiopia),,3,Police Forces of Ethiopia (2018-),,1,13,Eastern Africa,Ethiopia,Amhara,Oromia Zone,Kemise,Kemise,10.7244,39.874,2,VOA,International,"On 23 June 2020, unidentified armed gunmen opened fire on police officers and health officials as they traveled through Dewa Harawa Woreda in Oromo special zone (Amhara region), wounding 4.",0,1594063540,ETH
7129969,231,ETH5583,5583,15-Jun-20,2020,2,Battles,Armed clash,Afar Ethnic Militia (Ethiopia),,4,Oromo Ethnic Militia (Ethiopia),,4,44,Eastern Africa,Ethiopia,Amhara,Oromia Zone,Bati,Bati,11.1915,40.0168,1,Ethiopia Live Updates,New media,"Around 15 June 2020 (between 13 June - 18 June), armed clashes were reported between Afar and Oromo communal militias in Bati town, Oromia special zone. Houses were burned - no fatalities were mentioned.",0,1592852504,ETH
7330178,231,ETH5781,5781,15-Jun-20,2020,1,Protests,Peaceful protest,Protesters (Djibouti),,6,,,0,60,Eastern Africa,Ethiopia,Dire Dawa,Dire Dawa,Dire Dawa,Dire Dawa,9.5983,41.8468,1,Radio Boukao,New media,"On 15 June 2020, Djiboutian citizens held a protest sit-in in Dire Dawa (Dire Dawa) to demand the end of Guelleh's Regime in Djibouti. [size=no report]",0,1607375002,ETH
7169444,231,ETH5621,5621,15-Jun-20,2020,3,Battles,Armed clash,Military Forces of Ethiopia (2018-),,1,Unidentified Armed Group (Ethiopia),,3,13,Eastern Africa,Ethiopia,Oromia,Guji,Liben,Gumi Eldelo,4.2996,39.9475,2,ReliefWeb,Other,"Around 15 June 2020 (month of), security operations by government troops against unidentified armed groups operating in Saba Boru, Liban, and Gumi Eldelo (Guji Zone) intensified, with reported loss of life and properties. Unspecified fatalities in a conflict zone coded as 10 and spread across three locations.",3,1595875997,ETH
7169445,231,ETH5622,5622,15-Jun-20,2020,3,Battles,Armed clash,Military Forces of Ethiopia (2018-),,1,Unidentified Armed Group (Ethiopia),,3,13,Eastern Africa,Ethiopia,Oromia,Guji,Saba Boru,Haya Dima,5.544,38.8116,2,ReliefWeb,Other,"Around 15 June 2020 (month of), security operations by government troops against unidentified armed groups operating in Saba Boru, Liban, and Gumi Eldelo (Guji Zone) intensified, with reported loss of life and properties. Unspecified fatalities in a conflict zone coded as 10 and spread across three locations.",3,1595875997,ETH
7169446,231,ETH5623,5623,15-Jun-20,2020,3,Battles,Armed clash,Military Forces of Ethiopia (2018-),,1,Unidentified Armed Group (Ethiopia),,3,13,Eastern Africa,Ethiopia,Oromia,Guji,Liben,Liben,4.75,40.5,2,ReliefWeb,Other,"Around 15 June 2020 (month of), security operations by government troops against unidentified armed groups operating in Saba Boru, Liban, and Gumi Eldelo (Guji Zone) intensified, with reported loss of life and properties. Unspecified fatalities in a conflict zone coded as 10 and spread across three locations.",4,1595875997,ETH
7135594,231,ETH5580,5580,11-Jun-20,2020,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35,42.8,1,Twitter,New media,"On 11 June 2020, a peaceful demonstration was held against the Prosperity Party and the regional president of the Somali region in Jijiga (Somali), over dissatisfaction with the government. [size=no report]",0,1593456014,ETH
7127104,231,ETH5577,5577,10-Jun-20,2020,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Somali,Korahe,Kebridehar,Kebri Dehar,6.74,44.2781,1,Twitter,New media,"On 10 June 2020, a peaceful demonstration was held against the Prosperity Party and the regional president of the Somali region in Kebri Dehar (Somali), over dissatisfaction with the government. [size=no report]",0,1592254857,ETH
7135597,231,ETH5576,5576,10-Jun-20,2020,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Oromia,West Wellega,Gawo Kebe,Kebe,8.9833,34.9667,2,Undisclosed Source,Local partner-Other,"On 10 June 2020, a peaceful demonstration against the Prosperity Party was held in Gawo Kebe (West Wellega), over dissatisfaction with the government. [size=no report]",0,1593456015,ETH
7121438,231,ETH5569,5569,4-Jun-20,2020,1,Battles,Armed clash,Unidentified Armed Group (Ethiopia),,3,Police Forces of Ethiopia (2018-),,1,13,Eastern Africa,Ethiopia,Benshangul-Gumaz,Asosa,Assosa,Bambasi,9.764,34.7288,1,Ethiopia Live Updates,New media,"On 4 June 2020, at least 3 people were killed during armed clashes between federal police forces and local communal militias in Bambasi woreda, Assossa zone (Beni-shangul/Gumz). Earlier reports indicated that 4 people had been killed.",3,1591646810,ETH
7121351,231,ETH5567,5567,3-Jun-20,2020,1,Battles,Armed clash,OLF: Oromo Liberation Front (Shane Splinter Faction),OLF: Oromo Liberation Front (Abba Torbee Splinter Faction),2,Police Forces of Ethiopia (2018-) Oromia State Police,,1,12,Eastern Africa,Ethiopia,Oromia,East Wellega,Guto Gida,Nekemt,9.0833,36.55,1,BBC News,International,"On 3 June 2020, gunmen associated with the Abba Torbaa splinter faction of the armed Oromia Liberation Front (OLF) (Shaane) shot and killed an Oromia state police officer in Nekemt (Oromia). 2 additional officers were wounded in the attack.",1,1591646809,ETH
7121433,231,ETH5568,5568,31-May-20,2020,1,Battles,Armed clash,Unidentified Armed Group (Ethiopia),,3,Police Forces of Ethiopia (2018-),Government of Ethiopia (2018-),1,13,Eastern Africa,Ethiopia,Amhara,North Wollo,Kobo,Kobo,12.15,39.6333,1,ENA,National,"On 31 May 2020, the security chief of police and a woreda administrative official of Raya Kobo Woreda (Amhara, North Wollo) were killed by unidentified gunmen during a traffic stop as they attempted to enforce social distancing rules related to coronavirus.",2,1591646810,ETH
7107709,231,ETH5563,5563,27-May-20,2020,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Tigray,Southern Tigray,Hintalo Wejirat,Hintalo,13.3152,39.4594,2,BBC News,International,"On 27 May 2020, residents protested in Hintalo Awajirat district (Tigray) against the local governance and decisions to close roads and re-organize local governance boundaries. Protests were peaceful and no clashes or interventions were reported. [size=no report]",0,1591052477,ETH
7107802,231,ETH5562,5562,26-May-20,2020,2,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Tigray,Southern Tigray,Enderta,Mekele,13.5,39.4667,3,Ethiopia Live Updates,New media,"Around 26 May 2020 (week of), several protests were reported across the Tigray region (locations unspecified). Protesters denounced the lack of jobs, regional governance, and boundaries. [size=no report]",0,1591052477,ETH
7107788,231,ETH5555,5555,18-May-20,2020,1,Battles,Armed clash,Amhara Ethnic Militia (Ethiopia),,4,Benishangale Ethnic Militia (Ethiopia),,4,44,Eastern Africa,Ethiopia,Amhara,Awi,Guangua,Guangua,11.026,36.331,2,Deutsche Welle,International,"On 18 May 2020, ethnic clashes that erupted between Amahara and Beni-Shangul groups during the previous day in Zigem woreda, spread into the Guangua area (Awi Zone), leading to 3 fatalities. Cattle were stolen during raids and many homes were burned during the clashes.",3,1591052477,ETH
7107784,231,ETH5554,5554,17-May-20,2020,1,Battles,Armed clash,Amhara Ethnic Militia (Ethiopia),,4,Benishangale Ethnic Militia (Ethiopia),,4,44,Eastern Africa,Ethiopia,Amhara,Awi,Zigem,Zigem,10.7108,36.4926,2,Deutsche Welle,International,"On 17 May 2020, ethnic clashes erupted between Amahara and Beni-Shangul groups in the Awi Zone, Zigem Woreda (Amhara), leading to at least 8 fatalities. Cattle were stolen during raids and many homes were burned during the clashes.",8,1591052477,ETH
7107785,231,ETH5553,5553,14-May-20,2020,2,Battles,Armed clash,Police Forces of Ethiopia (2018-) Oromo Regional Special Forces,,1,OLF: Oromo Liberation Front (Shane Splinter Faction),,2,12,Eastern Africa,Ethiopia,Oromia,Guji,Guji,Negele,9.8167,37.0833,2,Deutsche Welle,International,"Around 14 May 2020 (week of), 12 Oromia regional special police forces (LIYU) were killed during clashes with OLF splinter group militias in Gumi Eldelo Woreda, Gujji Zone (Oromia). An additional unknown number of OLF militants were confirmed to have been killed.",12,1591052477,ETH
7107195,231,ETH5547,5547,13-May-20,2020,1,Battles,Armed clash,Military Forces of Sudan (2019-),,8,Police Forces of Ethiopia (2018-) Amhara Regional Special Forces,Unidentified Communal Militia (Ethiopia),1,18,Eastern Africa,Ethiopia,Amhara,North Gondar,Mirab Armacho,Abderafi,13.7333,36.45,2,Ethiopia Live Updates,New media,"On 13 May 2020, Sudanese armed forces opened fire on Amhara region special forces (liyu) and some local militias in the Mirab Armachaho district (location unspecified), North Gondar zone (Amhara region). No info on casualties.",0,1591052464,ETH
7107706,231,ETH5550,5550,12-May-20,2020,2,Battles,Armed clash,Police Forces of Ethiopia (2018-) Oromo Regional Special Forces,,1,OLF: Oromo Liberation Front (Shane Splinter Faction),,2,12,Eastern Africa,Ethiopia,Oromia,Guji,Goro Dola,Hare Kelo,5.3833,39.5333,2,BBC News,International,"Around 12 May 2020 (week of), clashes between Oromia Regional Special forces and splinter groups of the Oromo Liberation front battled in Shakiso, Guro Dilla (Hare Kelo), and Saba Boru woredas (Guji Zone), leading to an unknown number of fatalities. Unknown fatalities in a non-combat zone coded as 3. Estimated fatalities spread across 3 locations (Shakiso, Goro Dilla, Saba Boru).",1,1591052477,ETH
7107708,231,ETH5552,5552,12-May-20,2020,2,Battles,Armed clash,Police Forces of Ethiopia (2018-) Oromo Regional Special Forces,,1,OLF: Oromo Liberation Front (Shane Splinter Faction),,2,12,Eastern Africa,Ethiopia,Oromia,Guji,Odo Shakiso,Shakiso,5.7737,38.9036,1,BBC News,International,"Around 12 May 2020 (week of), clashes between Oromia Regional Special forces and splinter groups of the Oromo Liberation front battled in Shakiso, Guro Dilla, and Saba Boru woredas (Guji Zone), leading to an unknown number of fatalities. Unknown fatalities in a non-combat zone coded as 3. Estimated fatalities spread across 3 locations (Shakiso, Goro Dilla, Saba Boru).",1,1591052477,ETH
7107715,231,ETH5551,5551,12-May-20,2020,2,Battles,Armed clash,Police Forces of Ethiopia (2018-) Oromo Regional Special Forces,,1,OLF: Oromo Liberation Front (Shane Splinter Faction),,2,12,Eastern Africa,Ethiopia,Oromia,Guji,Saba Boru,Haya Dima,5.544,38.8116,2,BBC News,International,"Around 12 May 2020 (week of) clashes between Oromia Regional Special forces and splinter groups of the Oromo Liberation front battled in Shakiso, Guro Dilla, and Saba Boru woredas (Guji Zone), leading to an unknown number of fatalities. Unknown fatalities in a non-combat zone coded as 3. Estimated fatalities spread across 3 locations (Shakiso, Goro Dilla, Saba Boru).",1,1591052477,ETH
7107197,231,ETH5545,5545,11-May-20,2020,1,Battles,Armed clash,Oromo Ethnic Militia (Ethiopia),Military Forces of Ethiopia (2018-),4,Somali Ethnic Militia (Ethiopia),Pastoralists (Ethiopia),4,44,Eastern Africa,Ethiopia,Somali,Sitti,Shinile,Shinile,9.6881,41.8447,2,Halgan Media,Regional,"On 11 May 2020, Afar militants attacked Somali pastoralist communities, sparking armed clashes in Madaane town, Sitti District (Somali zone). Ethiopian national soldiers intervened with shelling and gunfire. At least 8 fatalities occurred on the Somali side, while Somali sources claim to have killed an unspecified number of Afar militiamen. Unknown fatalities coded as 3.",11,1591052464,ETH
